,Item,Year,Area harvested,Production,Yield
0,Spices & Herbs,1990,21500.0,18000.0,837.2
1,Spices & Herbs,1991,20000.0,15000.0,750.0
2,Spices & Herbs,1992,20000.0,14000.0,700.0
3,Spices & Herbs,1993,20000.0,16500.0,825.0
4,Spices & Herbs,1994,24000.0,20000.0,833.3
5,Spices & Herbs,1995,24000.0,20000.0,833.3
6,Spices & Herbs,1996,24500.0,20500.0,836.7
7,Spices & Herbs,1997,25000.0,21000.0,840.0
8,Spices & Herbs,1998,25500.0,21500.0,843.1
9,Spices & Herbs,1999,26000.0,22000.0,846.2
10,Spices & Herbs,2000,26000.0,22000.0,846.2
11,Spices & Herbs,2001,26000.0,22000.0,846.2
12,Spices & Herbs,2002,26000.0,22000.0,846.2
13,Spices & Herbs,2003,26000.0,22000.0,846.2
14,Spices & Herbs,2004,26000.0,22000.0,846.2
15,Spices & Herbs,2005,26000.0,22000.0,846.2
16,Spices & Herbs,2006,26000.0,22000.0,846.2
17,Spices & Herbs,2007,26000.0,22000.0,846.2
18,Spices & Herbs,2008,26000.0,22000.0,846.2
19,Spices & Herbs,2009,27081.0,23195.35,856.5
20,Spices & Herbs,2010,28233.0,24407.0,864.5
21,Spices & Herbs,2011,29325.0,25560.41,871.6
22,Spices & Herbs,2012,31200.0,28000.0,897.4
23,Spices & Herbs,2013,31426.0,27830.02,885.6
24,Spices & Herbs,2014,31304.0,27591.4,881.4
25,Spices & Herbs,2015,31852.0,28186.76,884.9
26,Spices & Herbs,2016,32405.0,28746.23,887.1
27,Spices & Herbs,2017,32867.0,29274.85,890.7
28,Spices & Herbs,2018,33362.0,29794.76,893.1
29,Spices & Herbs,2019,33707.0,30229.16,896.8
30,Spices & Herbs,2020,34050.0,30622.68,899.3
31,Spices & Herbs,2021,34066.0,30215.53,887.0
32,Spices & Herbs,2022,34153.0,30355.79,888.8
33,Spices & Herbs,2023,34362.0,30398.0,884.6
34,Spices & Herbs,2024,34194.0,30323.11,886.8
35,Apples,1990,7571.0,61719.0,8152.0
36,Apples,1991,7618.0,64804.0,8506.7
37,Apples,1992,23158.0,260797.0,11261.6
38,Apples,1993,29331.0,354311.0,12079.7
39,Apples,1994,24130.0,312514.0,12951.3
40,Apples,1995,25276.0,437714.0,17317.4
41,Apples,1996,24855.0,412321.0,16589.1
42,Apples,1997,23590.0,403317.0,17096.9
43,Apples,1998,22560.0,388461.0,17219.0
44,Apples,1999,26899.0,415647.0,15452.1
45,Apples,2000,27231.0,468269.0,17196.2
46,Apples,2001,27370.0,473588.0,17303.2
47,Apples,2002,26070.0,524948.0,20136.1
48,Apples,2003,25584.0,533360.0,20847.4
49,Apples,2004,25685.0,546183.0,21264.7
50,Apples,2005,25450.0,578250.0,22721.0
51,Apples,2006,25100.0,570330.0,22722.3
52,Apples,2007,24140.0,557944.0,23112.8
53,Apples,2008,23883.0,550743.0,23060.0
54,Apples,2009,21569.0,508833.0,23590.9
55,Apples,2010,21088.0,493119.0,23383.9
56,Apples,2011,20956.0,455817.0,21751.1
57,Apples,2012,21145.0,541239.0,25596.5
58,Apples,2013,24857.0,629613.0,25329.4
59,Apples,2014,25777.0,623625.0,24193.1
60,Apples,2015,28365.0,695769.0,24529.1
61,Apples,2016,29353.0,754846.0,25716.2
62,Apples,2017,28884.0,716271.0,24798.5
63,Apples,2018,28799.0,716148.0,24867.1
64,Apples,2019,28057.0,701435.0,25000.0
65,Apples,2020,32450.0,751200.0,23149.5
66,Apples,2021,33703.0,863370.0,25616.7
67,Apples,2022,35167.0,887600.0,25239.6
68,Apples,2023,35161.0,943661.0,26838.3
69,Apples,2024,35632.0,959100.78,26916.7
70,Apricots,1990,2662.0,38000.0,14275.0
71,Apricots,1991,2670.0,24795.0,9286.5
72,Apricots,1992,2923.0,44833.0,15338.0
73,Apricots,1993,3000.0,45000.0,15000.0
74,Apricots,1994,2918.0,43000.0,14735.1
75,Apricots,1995,2956.0,53948.0,18250.3
76,Apricots,1996,3067.0,50611.0,16501.8
77,Apricots,1997,3080.0,40652.0,13198.7
78,Apricots,1998,3199.0,45110.0,14101.3
79,Apricots,1999,3350.0,43042.0,12848.4
80,Apricots,2000,4960.0,62613.0,12623.6
81,Apricots,2001,5138.0,71191.0,13855.8
82,Apricots,2002,6218.0,103070.0,16576.1
83,Apricots,2003,6747.0,70424.0,10437.8
84,Apricots,2004,7484.0,72523.0,9690.4
85,Apricots,2005,7500.0,73000.0,9733.3
86,Apricots,2006,7300.0,100799.0,13808.1
87,Apricots,2007,6416.0,101139.0,15763.6
88,Apricots,2008,6546.0,106165.0,16218.3
89,Apricots,2009,6602.0,112977.0,17112.5
90,Apricots,2010,6241.0,92704.0,14854.0
91,Apricots,2011,6247.0,96643.0,15470.3
92,Apricots,2012,6127.0,98772.0,16120.8
93,Apricots,2013,6332.0,92444.0,14599.5
94,Apricots,2014,6305.0,97522.0,15467.4
95,Apricots,2015,6050.0,94831.0,15674.5
96,Apricots,2016,5757.0,89792.0,15596.6
97,Apricots,2017,6097.0,96357.0,15804.9
98,Apricots,2018,5701.0,94203.0,16523.9
99,Apricots,2019,4509.0,76650.0,17000.0
100,Apricots,2020,3850.0,66280.0,17215.6
101,Apricots,2021,4550.0,66207.0,14551.0
102,Apricots,2022,5385.0,69076.0,12827.8
103,Apricots,2023,5415.0,81921.0,15128.5
104,Apricots,2024,5500.0,86817.4,15785.2
105,Artichokes,1990,3049.0,74000.0,24270.3
106,Artichokes,1991,2657.0,67053.0,25236.4
107,Artichokes,1992,2159.0,42820.0,19833.3
108,Artichokes,1993,1900.0,28000.0,14736.8
109,Artichokes,1994,2000.0,29000.0,14500.0
110,Artichokes,1995,2948.0,40000.0,13568.5
111,Artichokes,1996,1930.0,34982.0,18125.4
112,Artichokes,1997,2969.0,53614.0,18057.9
113,Artichokes,1998,2361.0,40270.0,17056.3
114,Artichokes,1999,2399.0,43769.0,18244.7
115,Artichokes,2000,4566.0,87968.0,19265.9
116,Artichokes,2001,3506.0,65255.0,18612.4
117,Artichokes,2002,3131.0,61022.0,19489.6
118,Artichokes,2003,5761.0,110348.0,19154.3
119,Artichokes,2004,2806.0,54505.0,19424.4
120,Artichokes,2005,3500.0,70000.0,20000.0
121,Artichokes,2006,6500.0,140000.0,21538.5
122,Artichokes,2007,8001.0,172701.0,21584.9
123,Artichokes,2008,7661.0,176372.0,23022.1
124,Artichokes,2009,8401.0,209614.0,24951.1
125,Artichokes,2010,8909.0,215534.0,24192.8
126,Artichokes,2011,9476.0,202458.0,21365.3
127,Artichokes,2012,17895.0,387704.0,21665.5
128,Artichokes,2013,14923.0,304298.0,20391.2
129,Artichokes,2014,12647.0,266196.0,21048.2
130,Artichokes,2015,10721.0,220749.0,20590.3
131,Artichokes,2016,9053.0,173306.0,19143.6
132,Artichokes,2017,17236.0,339197.0,19679.4
133,Artichokes,2018,15420.0,285913.0,18541.7
134,Artichokes,2019,16163.0,307100.0,19000.0
135,Artichokes,2020,16550.0,311000.0,18791.5
136,Artichokes,2021,17606.0,502189.0,28523.9
137,Artichokes,2022,16683.0,465579.0,27907.1
138,Artichokes,2023,22257.0,594063.0,26691.1
139,Artichokes,2024,23349.0,601271.53,25751.2
140,Avocados,2021,210.0,1050.0,5000.0
141,Avocados,2022,180.0,894.0,4966.7
142,Avocados,2023,180.0,903.0,5016.7
143,Avocados,2024,402.0,2025.0,5043.1
144,Bananas,1990,14627.0,415495.0,28406.0
145,Bananas,1991,14147.0,392887.0,27771.8
146,Bananas,1992,14218.0,396497.0,27887.0
147,Bananas,1993,13779.0,405237.0,29409.8
148,Bananas,1994,13973.0,459012.0,32849.9
149,Bananas,1995,14473.0,498679.0,34455.8
150,Bananas,1996,15350.0,570457.0,37163.3
151,Bananas,1997,16814.0,635000.0,37766.1
152,Bananas,1998,16998.0,655570.0,38567.5
153,Bananas,1999,22524.0,728999.0,32365.4
154,Bananas,2000,22053.0,760505.0,34485.3
155,Bananas,2001,20707.0,849293.0,41014.8
156,Bananas,2002,21129.0,877588.0,41534.8
157,Bananas,2003,21307.0,870886.0,40873.2
158,Bananas,2004,21270.0,875123.0,41143.5
159,Bananas,2005,21550.0,922600.0,42812.1
160,Bananas,2006,19880.0,855090.0,43012.6
161,Bananas,2007,21570.0,945429.0,43830.7
162,Bananas,2008,23733.0,1062453.0,44766.9
163,Bananas,2009,23943.0,1120517.0,46799.4
164,Bananas,2010,22665.0,1028946.0,45398.0
165,Bananas,2011,23495.0,1054243.0,44871.0
166,Bananas,2012,25073.0,1129777.0,45059.5
167,Bananas,2013,25238.0,1158224.0,45892.1
168,Bananas,2014,27514.0,1283644.0,46654.2
169,Bananas,2015,27520.0,1314177.0,47753.5
170,Bananas,2016,28051.0,1214077.0,43280.7
171,Bananas,2017,30271.0,1365554.0,45111.6
172,Bananas,2018,29315.0,1292812.0,44100.7
173,Bananas,2019,30234.0,1330280.0,44000.0
174,Bananas,2020,31139.0,1347000.0,43257.7
175,Bananas,2021,31043.0,1185148.0,38177.3
176,Bananas,2022,32709.0,1212568.0,37071.1
177,Bananas,2023,32489.0,1358113.0,41802.2
178,Bananas,2024,28707.0,1251943.0,43611.5
179,Barley,1990,53350.0,142000.0,2661.7
180,Barley,1991,64575.0,121000.0,1873.8
181,Barley,1992,104089.0,234000.0,2248.1
182,Barley,1993,60410.0,132867.0,2199.4
183,Barley,1994,62129.0,129441.0,2083.4
184,Barley,1995,188143.0,368297.0,1957.5
185,Barley,1996,44524.0,119522.0,2684.4
186,Barley,1997,57705.0,125575.0,2176.2
187,Barley,1998,60000.0,148021.0,2467.0
188,Barley,1999,56764.0,114359.0,2014.6
189,Barley,2000,48896.0,99392.0,2032.7
190,Barley,2001,30899.0,93905.0,3039.1
191,Barley,2002,33007.0,100797.0,3053.8
192,Barley,2003,49009.0,141447.0,2886.1
193,Barley,2004,59454.0,163080.0,2743.0
194,Barley,2005,61830.0,167020.0,2701.3
195,Barley,2006,90115.0,152900.0,1696.7
196,Barley,2007,102940.0,178344.0,1732.5
197,Barley,2008,76432.0,149238.0,1952.6
198,Barley,2009,94980.0,148415.0,1562.6
199,Barley,2010,87752.0,117113.0,1334.6
200,Barley,2011,67520.0,122294.0,1811.2
201,Barley,2012,82504.0,108495.0,1315.0
202,Barley,2013,78960.0,131890.0,1670.3
203,Barley,2014,60480.0,102244.0,1690.5
204,Barley,2015,26132.0,100670.0,3852.4
205,Barley,2016,25147.0,99751.0,3966.8
206,Barley,2017,24292.0,97666.0,4020.6
207,Barley,2018,22519.0,82406.0,3659.4
208,Barley,2019,28600.0,106981.0,3740.6
209,Barley,2020,28871.0,109041.0,3776.8
210,Barley,2021,22428.0,87644.0,3907.8
211,Barley,2022,22000.0,91877.0,4176.2
212,Barley,2023,28713.0,117617.0,4096.3
213,Barley,2024,22000.0,90000.0,4090.9
214,"Beans, dry",1990,9615.0,23618.0,2456.4
215,"Beans, dry",1991,12306.0,31342.0,2546.9
216,"Beans, dry",1992,9530.0,20182.0,2117.7
217,"Beans, dry",1993,5000.0,11000.0,2200.0
218,"Beans, dry",1994,4840.0,11610.0,2398.8
219,"Beans, dry",1995,6138.0,13880.0,2261.3
220,"Beans, dry",1996,9284.0,23442.0,2525.0
221,"Beans, dry",1997,9500.0,24000.0,2526.3
222,"Beans, dry",1998,9650.0,24500.0,2538.9
223,"Beans, dry",1999,11732.0,33183.0,2828.4
224,"Beans, dry",2000,11292.0,33019.0,2924.1
225,"Beans, dry",2001,14552.0,40645.0,2793.1
226,"Beans, dry",2002,19300.0,52908.0,2741.3
227,"Beans, dry",2003,20084.0,54730.0,2725.1
228,"Beans, dry",2004,17269.0,50355.0,2915.9
229,"Beans, dry",2005,17260.0,50360.0,2917.7
230,"Beans, dry",2006,18240.0,54140.0,2968.2
231,"Beans, dry",2007,20850.0,60790.0,2915.6
232,"Beans, dry",2008,31504.0,96413.0,3060.3
233,"Beans, dry",2009,23342.0,65866.0,2821.8
234,"Beans, dry",2010,19664.0,52904.0,2690.4
235,"Beans, dry",2011,34871.0,100622.0,2885.5
236,"Beans, dry",2012,26546.0,69486.0,2617.6
237,"Beans, dry",2013,34298.0,90958.0,2652.0
238,"Beans, dry",2014,45903.0,127112.0,2769.1
239,"Beans, dry",2015,48529.0,128428.0,2646.4
240,"Beans, dry",2016,34225.0,81456.0,2380.0
241,"Beans, dry",2017,57359.0,145873.0,2543.1
242,"Beans, dry",2018,20278.0,122870.0,6059.3
243,"Beans, dry",2019,29334.0,145690.0,4966.6
244,"Beans, dry",2020,37455.0,125200.0,3342.7
245,"Beans, dry",2021,49289.0,170236.92,3453.8
246,"Beans, dry",2022,39280.0,176502.0,4493.4
247,"Beans, dry",2023,46860.0,163036.0,3479.2
248,"Beans, dry",2024,49241.0,172549.4,3504.2
249,Broad_Beans_Dry,1990,144925.0,451000.0,3112.0
250,Broad_Beans_Dry,1991,136945.0,466000.0,3402.8
251,Broad_Beans_Dry,1992,178531.0,382000.0,2139.7
252,Broad_Beans_Dry,1993,124762.0,438000.0,3510.7
253,Broad_Beans_Dry,1994,157108.0,357000.0,2272.3
254,Broad_Beans_Dry,1995,123796.0,392300.0,3168.9
255,Broad_Beans_Dry,1996,138374.0,442394.0,3197.1
256,Broad_Beans_Dry,1997,149164.0,476252.0,3192.8
257,Broad_Beans_Dry,1998,161727.0,523129.0,3234.6
258,Broad_Beans_Dry,1999,133857.0,307083.0,2294.1
259,Broad_Beans_Dry,2000,113670.0,353909.0,3113.5
260,Broad_Beans_Dry,2001,140178.0,439480.0,3135.2
261,Broad_Beans_Dry,2002,127190.0,400910.0,3152.1
262,Broad_Beans_Dry,2003,106070.0,336840.0,3175.6
263,Broad_Beans_Dry,2004,101160.0,330490.0,3267.0
264,Broad_Beans_Dry,2005,83230.0,281650.0,3384.0
265,Broad_Beans_Dry,2006,73650.0,247490.0,3360.4
266,Broad_Beans_Dry,2007,89030.0,301770.0,3389.5
267,Broad_Beans_Dry,2008,71445.0,246801.0,3454.4
268,Broad_Beans_Dry,2009,86519.0,297620.0,3439.9
269,Broad_Beans_Dry,2010,77149.0,233523.0,3026.9
270,Broad_Beans_Dry,2011,55200.0,174631.0,3163.6
271,Broad_Beans_Dry,2012,41121.0,140713.0,3421.9
272,Broad_Beans_Dry,2013,44065.0,157639.0,3577.4
273,Broad_Beans_Dry,2014,37677.0,134175.0,3561.2
274,Broad_Beans_Dry,2015,34426.0,119850.0,3481.4
275,Broad_Beans_Dry,2016,35024.0,119056.0,3399.3
276,Broad_Beans_Dry,2017,50855.0,170456.0,3351.8
277,Broad_Beans_Dry,2018,34530.0,116435.0,3372.0
278,Broad_Beans_Dry,2019,25150.0,100350.0,3990.1
279,Broad_Beans_Dry,2020,25750.0,125123.0,4859.1
280,Broad_Beans_Dry,2021,29500.0,132210.0,4481.7
281,Broad_Beans_Dry,2022,36453.0,130093.0,3568.8
282,Broad_Beans_Dry,2023,46860.0,163036.0,3479.2
283,Broad_Beans_Dry,2024,33752.0,128249.71,3799.8
284,Broad_Beans_Green,1990,230.0,2200.0,9565.2
285,Broad_Beans_Green,1991,773.0,7456.22,9646.7
286,Broad_Beans_Green,1992,235.0,2250.0,9574.5
287,Broad_Beans_Green,1993,240.0,2200.0,9166.7
288,Broad_Beans_Green,1994,235.0,2279.58,9700.4
289,Broad_Beans_Green,1995,240.0,2250.0,9375.0
290,Broad_Beans_Green,1996,245.0,2300.0,9387.8
291,Broad_Beans_Green,1997,1900.0,26000.0,13684.2
292,Broad_Beans_Green,1998,3600.0,50000.0,13888.9
293,Broad_Beans_Green,1999,3600.0,50000.0,13888.9
294,Broad_Beans_Green,2000,3600.0,50000.0,13888.9
295,Broad_Beans_Green,2001,3600.0,50000.0,13888.9
296,Broad_Beans_Green,2002,3600.0,50000.0,13888.9
297,Broad_Beans_Green,2003,12250.0,165740.0,13529.8
298,Broad_Beans_Green,2004,12200.0,158850.0,13020.5
299,Broad_Beans_Green,2005,9700.0,130290.0,13432.0
300,Broad_Beans_Green,2006,9670.0,127090.0,13142.7
301,Broad_Beans_Green,2007,9840.0,123230.0,12523.4
302,Broad_Beans_Green,2008,8550.0,105590.0,12349.7
303,Broad_Beans_Green,2009,18914.0,255853.0,13527.2
304,Broad_Beans_Green,2010,7640.0,106088.0,13885.9
305,Broad_Beans_Green,2011,6281.0,79940.0,12727.3
306,Broad_Beans_Green,2012,24307.0,251279.0,10337.7
307,Broad_Beans_Green,2013,24008.0,257469.0,10724.3
308,Broad_Beans_Green,2014,25069.0,253110.0,10096.5
309,Broad_Beans_Green,2015,24911.0,249411.0,10012.1
310,Broad_Beans_Green,2016,21397.0,193291.0,9033.6
311,Broad_Beans_Green,2017,17685.0,175898.0,9946.2
312,Broad_Beans_Green,2018,17399.0,167945.0,9652.6
313,Broad_Beans_Green,2019,18174.0,177029.0,9740.8
314,Broad_Beans_Green,2020,18704.0,174496.0,9329.3
315,Broad_Beans_Green,2021,10850.0,134591.0,12404.7
316,Broad_Beans_Green,2022,2828.0,46409.0,16412.1
317,Broad_Beans_Green,2023,2358.0,32454.0,13761.0
318,Broad_Beans_Green,2024,3942.0,48493.24,12300.4
319,Cabbages,1990,13741.0,380752.0,27709.2
320,Cabbages,1991,15170.0,424062.0,27954.0
321,Cabbages,1992,15729.0,436455.0,27748.4
322,Cabbages,1993,15715.0,442747.0,28173.5
323,Cabbages,1994,17640.0,495831.0,28108.3
324,Cabbages,1995,17369.0,477340.0,27482.3
325,Cabbages,1996,16542.0,462645.0,27967.9
326,Cabbages,1997,17084.0,490299.0,28699.3
327,Cabbages,1998,18003.0,525688.0,29200.0
328,Cabbages,1999,17136.0,497859.0,29053.4
329,Cabbages,2000,19801.0,563952.0,28481.0
330,Cabbages,2001,19720.0,562394.0,28519.0
331,Cabbages,2002,18749.0,556606.0,29687.2
332,Cabbages,2003,22541.0,624346.0,27698.2
333,Cabbages,2004,18790.0,541915.0,28840.6
334,Cabbages,2005,18040.0,515480.0,28574.3
335,Cabbages,2006,19850.0,585850.0,29513.9
336,Cabbages,2007,20420.0,616670.0,30199.3
337,Cabbages,2008,21120.0,638690.0,30241.0
338,Cabbages,2009,22946.0,740413.0,32267.6
339,Cabbages,2010,22977.0,690597.0,30056.0
340,Cabbages,2011,20939.0,626011.0,29896.9
341,Cabbages,2012,21383.0,838279.0,39203.1
342,Cabbages,2013,18897.0,555474.0,29394.8
343,Cabbages,2014,17205.0,515814.0,29980.5
344,Cabbages,2015,19385.0,563437.0,29065.6
345,Cabbages,2016,17226.0,518504.0,30099.3
346,Cabbages,2017,16341.0,485739.0,29724.8
347,Cabbages,2018,15116.0,451618.0,29876.8
348,Cabbages,2019,17884.0,534320.0,29877.0
349,Cabbages,2020,16580.0,473250.0,28543.4
350,Cabbages,2021,16327.0,483049.0,29586.1
351,Cabbages,2022,17846.0,497045.0,27852.2
352,Cabbages,2023,19609.0,563148.0,28718.9
353,Cabbages,2024,19049.0,559093.23,29350.2
354,Cantaloupes and other melons,1990,21393.0,416597.0,19473.5
355,Cantaloupes and other melons,1991,23480.0,462831.0,19711.7
356,Cantaloupes and other melons,1992,21000.0,401000.0,19095.2
357,Cantaloupes and other melons,1993,18000.0,340000.0,18888.9
358,Cantaloupes and other melons,1994,16800.0,345000.0,20535.7
359,Cantaloupes and other melons,1995,17171.0,350842.0,20432.2
360,Cantaloupes and other melons,1996,22874.0,525913.0,22991.7
361,Cantaloupes and other melons,1997,23000.0,546814.0,23774.5
362,Cantaloupes and other melons,1998,22000.0,467421.0,21246.4
363,Cantaloupes and other melons,1999,32000.0,773624.0,24175.8
364,Cantaloupes and other melons,2000,35500.0,800000.0,22535.2
365,Cantaloupes and other melons,2001,37007.0,856532.0,23145.1
366,Cantaloupes and other melons,2002,22142.0,489076.0,22088.2
367,Cantaloupes and other melons,2003,23711.0,473809.0,19982.7
368,Cantaloupes and other melons,2004,23872.0,563016.0,23584.8
369,Cantaloupes and other melons,2005,24000.0,565000.0,23541.7
370,Cantaloupes and other melons,2006,39450.0,745953.0,18908.8
371,Cantaloupes and other melons,2007,32375.0,829779.0,25630.2
372,Cantaloupes and other melons,2008,38661.0,923718.0,23892.8
373,Cantaloupes and other melons,2009,38492.0,918360.0,23858.5
374,Cantaloupes and other melons,2010,41484.0,1076770.0,25956.3
375,Cantaloupes and other melons,2011,42313.0,1038412.0,24541.2
376,Cantaloupes and other melons,2012,40218.0,1007845.0,25059.6
377,Cantaloupes and other melons,2013,35392.0,924768.0,26129.3
378,Cantaloupes and other melons,2014,37518.0,1049849.0,27982.5
379,Cantaloupes and other melons,2015,36657.0,1026877.0,28013.1
380,Cantaloupes and other melons,2016,40774.0,1066817.0,26163.9
381,Cantaloupes and other melons,2017,24111.0,642199.0,26634.7
382,Cantaloupes and other melons,2018,25621.0,680355.0,26554.6
383,Cantaloupes and other melons,2019,4459.0,120400.0,27000.0
384,Cantaloupes and other melons,2020,4950.0,135200.0,27313.1
385,Cantaloupes and other melons,2021,24032.0,538967.0,22427.5
386,Cantaloupes and other melons,2022,38796.0,1019085.0,26267.8
387,Cantaloupes and other melons,2023,20259.0,569668.0,28119.3
388,Cantaloupes and other melons,2024,17617.0,485038.33,27533.0
389,Carrots and turnips,1990,3655.0,92387.0,25276.9
390,Carrots and turnips,1991,3818.0,93127.0,24391.6
391,Carrots and turnips,1992,3445.0,89774.0,26059.2
392,Carrots and turnips,1993,4041.0,104733.0,25917.6
393,Carrots and turnips,1994,4372.0,118333.0,27066.1
394,Carrots and turnips,1995,4752.0,130987.0,27564.6
395,Carrots and turnips,1996,4243.0,108760.0,25632.8
396,Carrots and turnips,1997,5136.0,137627.0,26796.5
397,Carrots and turnips,1998,4940.0,129450.0,26204.5
398,Carrots and turnips,1999,4490.0,122113.0,27196.7
399,Carrots and turnips,2000,4587.0,128214.0,27951.6
400,Carrots and turnips,2001,3947.0,111179.0,28168.0
401,Carrots and turnips,2002,4074.0,114955.0,28216.7
402,Carrots and turnips,2003,4293.0,121333.0,28263.0
403,Carrots and turnips,2004,5550.0,151927.0,27374.2
404,Carrots and turnips,2005,5550.0,163950.0,29540.5
405,Carrots and turnips,2006,4600.0,133640.0,29052.2
406,Carrots and turnips,2007,5990.0,169550.0,28305.5
407,Carrots and turnips,2008,6217.0,185830.0,29890.6
408,Carrots and turnips,2009,5733.0,175923.0,30686.0
409,Carrots and turnips,2010,4666.0,138996.0,29789.1
410,Carrots and turnips,2011,5159.0,150339.0,29141.1
411,Carrots and turnips,2012,6245.0,179291.0,28709.5
412,Carrots and turnips,2013,8645.0,260945.0,30184.5
413,Carrots and turnips,2014,6424.0,182473.0,28404.9
414,Carrots and turnips,2015,7080.0,191952.0,27111.9
415,Carrots and turnips,2016,8595.0,252379.0,29365.0
416,Carrots and turnips,2017,9946.0,294531.0,29613.6
417,Carrots and turnips,2018,7545.0,242304.0,32114.5
418,Carrots and turnips,2019,5926.0,189640.0,32000.0
419,Carrots and turnips,2020,7060.0,195600.0,27705.4
420,Carrots and turnips,2021,7089.0,195210.0,27537.0
421,Carrots and turnips,2022,9235.0,258128.0,27951.1
422,Carrots and turnips,2023,9235.0,258128.0,27951.1
423,Carrots and turnips,2024,8864.0,254558.19,28718.4
424,Cauliflowers and broccoli,1990,3995.0,85583.0,21422.5
425,Cauliflowers and broccoli,1991,3867.0,83259.0,21530.6
426,Cauliflowers and broccoli,1992,4335.0,96228.0,22197.9
427,Cauliflowers and broccoli,1993,4400.0,105000.0,23863.6
428,Cauliflowers and broccoli,1994,4500.0,106000.0,23555.6
429,Cauliflowers and broccoli,1995,4947.0,109436.0,22121.7
430,Cauliflowers and broccoli,1996,4498.0,103086.0,22918.2
431,Cauliflowers and broccoli,1997,4057.0,92820.0,22879.0
432,Cauliflowers and broccoli,1998,4898.0,114741.0,23426.1
433,Cauliflowers and broccoli,1999,4682.0,110764.0,23657.4
434,Cauliflowers and broccoli,2000,4617.0,109751.0,23771.1
435,Cauliflowers and broccoli,2001,4518.0,109864.0,24317.0
436,Cauliflowers and broccoli,2002,4478.0,110409.0,24655.9
437,Cauliflowers and broccoli,2003,4350.0,109618.0,25199.5
438,Cauliflowers and broccoli,2004,5439.0,131209.0,24123.7
439,Cauliflowers and broccoli,2005,4780.0,113600.0,23765.7
440,Cauliflowers and broccoli,2006,5050.0,125720.0,24895.0
441,Cauliflowers and broccoli,2007,4420.0,115620.0,26158.4
442,Cauliflowers and broccoli,2008,4712.0,124680.0,26460.1
443,Cauliflowers and broccoli,2009,3636.0,99494.0,27363.6
444,Cauliflowers and broccoli,2010,4351.0,117864.0,27088.9
445,Cauliflowers and broccoli,2011,7234.0,201201.0,27813.2
446,Cauliflowers and broccoli,2012,5980.0,171088.0,28610.0
447,Cauliflowers and broccoli,2013,4389.0,132923.0,30285.5
448,Cauliflowers and broccoli,2014,5219.0,156226.0,29934.1
449,Cauliflowers and broccoli,2015,5996.0,182615.0,30456.1
450,Cauliflowers and broccoli,2016,3672.0,103431.0,28165.4
451,Cauliflowers and broccoli,2017,3857.0,108756.0,28199.1
452,Cauliflowers and broccoli,2018,3616.0,100576.0,27814.2
453,Cauliflowers and broccoli,2019,3798.0,105650.0,27817.3
454,Cauliflowers and broccoli,2020,3980.0,115000.0,28894.5
455,Cauliflowers and broccoli,2021,4087.0,110425.0,27021.5
456,Cauliflowers and broccoli,2022,5031.0,111944.0,22250.8
457,Cauliflowers and broccoli,2023,6235.0,176130.0,28248.6
458,Cauliflowers and broccoli,2024,5577.0,155605.15,27901.3
459,"Chick peas, dry",1990,5573.0,10369.0,1860.6
460,"Chick peas, dry",1991,5002.0,9609.0,1921.0
461,"Chick peas, dry",1992,5926.0,10094.0,1703.3
462,"Chick peas, dry",1993,9000.0,16000.0,1777.8
463,"Chick peas, dry",1994,6972.0,10856.0,1557.1
464,"Chick peas, dry",1995,6127.0,11810.0,1927.5
465,"Chick peas, dry",1996,5683.0,11096.0,1952.5
466,"Chick peas, dry",1997,5015.0,8908.0,1776.3
467,"Chick peas, dry",1998,6221.0,11133.0,1789.6
468,"Chick peas, dry",1999,8667.0,14997.0,1730.4
469,"Chick peas, dry",2000,8440.0,15315.0,1814.6
470,"Chick peas, dry",2001,7120.0,13160.0,1848.3
471,"Chick peas, dry",2002,7343.0,13596.0,1851.6
472,"Chick peas, dry",2003,6480.0,12419.0,1916.5
473,"Chick peas, dry",2004,5390.0,10873.0,2017.3
474,"Chick peas, dry",2005,6300.0,12670.0,2011.1
475,"Chick peas, dry",2006,6390.0,13170.0,2061.0
476,"Chick peas, dry",2007,4563.0,9527.0,2087.9
477,"Chick peas, dry",2008,3704.0,7866.0,2123.7
478,"Chick peas, dry",2009,2660.0,5624.0,2114.3
479,"Chick peas, dry",2010,3896.0,7581.0,1945.8
480,"Chick peas, dry",2011,3166.0,6316.0,1994.9
481,"Chick peas, dry",2012,1435.0,3106.0,2164.5
482,"Chick peas, dry",2013,580.0,1250.0,2155.2
483,"Chick peas, dry",2014,623.0,1323.0,2123.6
484,"Chick peas, dry",2015,532.0,1137.0,2135.8
485,"Chick peas, dry",2016,1343.0,2943.0,2190.9
486,"Chick peas, dry",2017,1900.0,4140.0,2178.9
487,"Chick peas, dry",2018,2487.0,6520.0,2621.6
488,"Chick peas, dry",2019,2165.0,4960.0,2291.0
489,"Chick peas, dry",2020,1650.0,5932.0,3595.2
490,"Chick peas, dry",2021,323.0,951.0,2947.1
491,"Chick peas, dry",2022,767.0,2315.0,3017.4
492,"Chick peas, dry",2023,880.0,2317.0,2633.0
493,"Chick peas, dry",2024,981.0,2632.07,2682.1
494,Chilli_Peppers_Dry,1990,13000.0,39000.0,3000.0
495,Chilli_Peppers_Dry,1991,13000.0,40000.0,3076.9
496,Chilli_Peppers_Dry,1992,13000.0,41000.0,3153.8
